,InvStokes1,Alpha,AspectRatio,FlaringIndex,PlanetMass,SigmaSlope,nx,rout,ny
54,123.02687708123813,0.0032359365692962,0.05975,0,1.2735030810166627e-05,0.5,600.0,3,193.0
55,77.6247116628692,0.0016982436524617,0.07655,0,2.917427014001166e-05,0.5,600.0,3,193.0
56,51.28613839913648,0.0042657951880159,0.04295,0,9.440608762859228e-05,0.5,731.0,3,235.0
57,12.302687708123818,0.0017782794100389,0.05905,0,7.161434102129028e-05,0.5,600.0,3,193.0
58,194.98445997580453,0.0025703957827688,0.04645,0,0.0059566214352901,0.5,676.0,5,273.0
59,70.79457843841381,0.0005128613839913,0.0359499999999999,0,7.673614893618186e-05,0.5,874.0,3,281.0
60,354.8133892335753,0.0002570395782768,0.03805,0,4.120975190973304e-05,0.5,826.0,3,266.0
61,21.379620895022324,0.0007762471166286,0.04785,0,1.0351421666793433e-05,0.5,657.0,3,212.0
62,56.23413251903491,0.0077624711662869,0.0548499999999999,0,0.0031988951096913,0.5,600.0,3,193.0
63,11.748975549395295,0.0029512092266663,0.04925,0,0.0001531087461682,0.5,638.0,3,206.0
64,16.982436524617444,0.0003715352290971,0.08355,0,0.0002162718523727,0.5,600.0,3,193.0
65,776.247116628692,0.0013489628825916,0.07095,0,5.82103217770871e-05,0.5,600.0,3,193.0
66,28.183829312644534,0.0002691534803926,0.09895,0,1.9275249131909368e-05,0.5,600.0,3,193.0
67,309.0295432513592,0.0011220184543019,0.03875,0,0.0010592537251772,0.5,811.0,3,261.0
68,891.2509381337459,0.0070794578438413,0.05765,0,0.0029853826189179,0.5,600.0,3,193.0
69,48.97788193684461,0.0001548816618912,0.03385,0,5.0699070827470445e-05,0.5,928.0,3,299.0
71,147.91083881682073,0.0089125093813374,0.07305,0,2.371373705661656e-05,0.5,600.0,3,193.0
72,851.1380382023759,0.0051286138399136,0.03455,0,0.0036728230049808,0.5,909.0,3,293.0
73,213.79620895022325,0.0004073802778041,0.06605,0,0.0006998419960022,0.5,600.0,3,193.0
74,812.8305161640995,0.0085113803820237,0.09545,0,0.0009885530946569,0.5,600.0,3,193.0
75,338.8441561392028,0.0002454708915685,0.09335,0,1.7988709151287874e-05,0.5,600.0,3,193.0
76,93.3254300796991,0.0093325430079699,0.09825,0,0.0024266100950824,0.5,600.0,3,193.0
77,24.547089156850312,0.003388441561392,0.06535,0,1.5667510701081502e-05,0.5,600.0,3,193.0
